ply 1: 20 first moves
p2_g1h3_a7a5: win nodes=1804 censored=False wall=0.037
p2_g1h3_b7b6: win nodes=1797 censored=False wall=0.035
p2_g1h3_b7b5: win nodes=1792 censored=False wall=0.038
p2_g1h3_c7c6: draw nodes=1589248 censored=True wall=9.241
p2_g1h3_c7c5: draw nodes=1626112 censored=True wall=9.289
p2_g1h3_d7d6: draw nodes=1527808 censored=True wall=9.256
p2_g1h3_d7d5: draw nodes=1499136 censored=True wall=9.227
p2_g1h3_e7e6: draw nodes=1552384 censored=True wall=9.227
p2_g1h3_e7e5: draw nodes=1507328 censored=True wall=9.189
p2_g1h3_f7f6: draw nodes=1552384 censored=True wall=9.239
p2_g1h3_f7f5: draw nodes=1548288 censored=True wall=9.239
p2_g1h3_g7g6: win nodes=1781 censored=False wall=0.036
p2_g1h3_g7g5: win nodes=36660 censored=False wall=0.223
p2_g1h3_h7h6: draw nodes=1523712 censored=True wall=9.195
p2_g1h3_h7h5: win nodes=1746 censored=False wall=0.037
p2_g1h3_b8a6: win nodes=1808 censored=False wall=0.035
p2_g1h3_b8c6: win nodes=1884 censored=False wall=0.037
p2_g1h3_g8f6: win nodes=84 censored=False wall=0.026
p2_g1h3_g8h6: win nodes=1040 censored=False wall=0.032
[ply2 after g1h3: 20 replies; 420 runs, 3394s]
